0,1,2
-0.20486357543058178,-2.407267077128277,0.15551130137173746
-2.1332788446349857,1.0648080452079296,-0.5992099256853538
2.462362633798802,0.08283690405493427,0.40429541129412955
-1.9989513357332065,-1.0405537694923082,0.7535934231311816
0.24504889024749008,-0.1821838005689303,2.4033361220317553
1.3560150877917252,1.1826120815656511,1.6659767598116486
-0.9426824319772393,-0.2780939451049021,2.191431493921415
2.3441102978693076,-0.03159279723780264,0.7320891341300434
2.0670904487955206,0.5717554479742917,1.1588619487045575
0.801332092797694,0.7593449743205415,2.1052167682230936
-1.6133151982615597,-1.735832774809298,0.14314592243007473
0.1863307098832794,-2.1366995811722713,1.055959884276113
0.23964091917516556,-0.09280751316475327,-2.474803555354975
1.135749180537673,-1.597845939588838,1.3489539898491754
0.29505831280635525,0.25681544680876783,2.341563106544299
0.34470584603730725,2.4485556164271665,-0.02288749775283329
-1.0107396662015435,2.2014385091211506,-0.4978440194498708
1.7004012541099902,-0.5237768964379579,1.6542662878180834
-0.0937233046623438,-1.9183061112690363,1.3905500610304808
0.7190362363903835,-1.688234525827354,-1.6268833460163779
1.6387075630065346,-1.325076493375373,-1.1810292049812592
-2.201437543232027,0.14456627431411007,0.9848149814357982
-2.1624892501308133,0.8353528904807068,0.7094351403625505
0.5822227373771028,-0.39075721952790465,-2.4250273275177374
1.3407306535563872,-1.5259627649251912,1.210520808740214
1.1962281747341976,2.161127326607141,0.3916717668184231
-1.0704029239185124,0.0993693142080072,2.0930503454451674
-2.239625349094039,0.6774945124994788,0.6794819526635124
-2.105619337901187,-0.846755546888208,0.8843735129148649
-0.3331760883895839,-0.5695553160027447,-2.3960899209065456
2.402695154842927,-0.484781570441607,-0.08601494404736452
-2.1946029955188933,-0.9310892224267232,-0.48895072918801263
-1.5094349058192036,-1.0614493920705659,1.481381949424633
-2.060013336737937,1.1255624397406034,0.5436415196497255
0.06497381068636365,0.018627541216414745,2.4166098971287746
-1.7545061910837267,-0.5259323974481867,1.5047104479993143
-1.2819656086729703,-2.033218605624953,-0.24456848575754825
-0.5805220513326833,-2.104101308543205,0.7928945779357727
-0.15469404667110254,0.5427899759545862,2.2900550464045737
-0.0726495284958474,-0.08930946367174133,2.351047320957675
0.8052219923856446,-1.9241729649955581,1.0626560716131896
1.0430593172830407,1.1325581059585121,1.8425313107662529
1.7262287914401298,1.382618335274261,0.9750995169764701
0.3714079307173358,0.5554156997766886,-2.3784154872965373
0.853565201183107,-2.210722747235912,-0.5293751450672028
2.411505573690105,-0.43506359767020497,-0.02182289782224599
-0.48008992779344883,-1.1176237088685046,2.0952772281012417
-0.1345644051732363,-2.064857594091034,-1.1700093230044963
-0.8108339470612089,1.963583844901039,1.1495159993104498
-0.9816712515236594,2.196200247560289,0.14514827071314873
0.9885955395426422,-1.0903088060891846,-1.9945841952704657
-0.8490530537642722,-0.5624736420020632,-2.2459813949581484
0.5651450135028666,1.4232155378330167,-1.9408820649291154
-0.5561425317398804,-1.6608513021956774,-1.678239308570829
-0.2506128239174754,1.7810340530436728,1.6339866272706056
1.6241744875447899,-1.2597645959943553,-1.3690663116118749
0.24135764779242735,-0.7208405172480866,-2.306352327120664
-1.7913333168318533,-0.6037353367359747,-1.4686140441132935
0.08303948367571767,-1.363665699184502,1.9640311680292122
1.0422608519325982,-2.149273465018443,0.2867605776465808
-0.7796290088014591,2.032694992292888,1.0929521865454814
-2.3767593143518257,-0.4107643734370389,0.16255075511541178
-1.5727305156478324,1.8678487780613457,0.22691805103536772
-1.6581437010797502,-0.6105539338347005,-1.6788184408236024
-0.052995375079581714,0.23354326264236766,-2.4818618561263617
0.48428498424770916,-2.2984636109321386,0.2414179758653158
-0.007323386378510537,0.056674485955236664,2.4187521680835316
-1.0667887220580736,-0.0074362481011091405,-2.2330884071587223
-2.073223942725051,-0.9245445517647203,-0.7605131090748778
0.03688166887465462,-0.08116494257464613,-2.4457805260555228
1.7371515972603553,1.760812427773013,0.11325912819497444
-0.6198206077444927,-1.9602739873531512,1.1903665387881994
0.2806414757724458,0.8468110331754274,-2.297862553261034
0.8846162874481416,-1.285623535484879,1.793692697455311
1.9883727178969244,1.0727667764807618,-1.1316964433953054
1.9650542816839136,-1.2802501520254197,-0.7121627927725874
-0.46679523734331524,0.6525260785092303,2.264201150231483
-1.3800385217220383,-0.40114422348266066,-1.992250739874543
0.2899354415328858,0.5169302263871158,2.334953177299275
-1.3980783558530219,-1.401717806237546,-1.3638044316468505
0.4068812831325816,-0.014034753097184641,2.3187407054936777
-0.9517508565997452,1.6993357234813464,-1.4985736953619964
-0.04765578671151106,-0.42428925877373197,-2.4190177917580713
-2.305010739402705,-0.13685523871251185,-0.6974183420862337
-1.4823742788076393,1.1278631709077467,-1.59141014159158
-1.1695045424869364,-1.833767625621629,0.9357177880510693
0.15698638195691347,1.1840027115495864,2.1261175051149097
1.483072648166837,-1.8470825043996146,0.12422973145929388
-1.0685908848236096,-0.6638463122303842,-2.070685004637838
0.3828275316656807,0.7520671600247496,2.2743524667456225
1.424585589366578,2.0795634149543774,0.17899117438756323
-2.1270720274211135,-0.5356220812384855,1.025302438053069
0.6431795777153667,0.7605281456088063,2.1923353450500915
1.7247644491250145,1.697022648992798,-0.5689526926609144
0.06347528960009587,2.3658774156385642,0.7029465631248476
-1.9430820690767423,0.5351730693091648,-1.3954148118210195
1.8039708965374326,1.3058894706661055,-1.1469168702144021
2.270084430174567,-0.8649300948379803,-0.5143071481282261
-0.5178393816903016,0.7742329385706501,2.2254107412238913
-1.2520846867604805,1.407710642115406,1.508804651953432
1.3778264954188766,-1.495063464513026,1.3068985648889189
0.2709614441636281,0.18076398637618485,2.3591925125574464
0.61477499786063,-1.4351325562240524,-1.8642816900602674
-1.619680668103837,1.6685070469411232,0.622706269362152
-0.0038775871821420263,2.5065463917363218,-0.19269405338335757
-1.005804683047642,1.5607109427596997,1.5311855217619772
0.31093786282364944,-0.1946012798952644,2.378576459233802
2.3481291707099112,0.14279993676649125,0.8265812918845685
-0.5175854280967488,-1.5290481863650507,1.7533895338487302
-1.2722069610065694,1.9248292977338477,-0.8793052547245402
